channel_code,customer_id,day_since_last_trx,count_trx,net_sales,count_site_activity,count_email_received,count_email_opened,count_content_clicked,count_product_viewed,count_email_opened_clicked,count_coupon_received,count_campaign_spam_marked,count_campaign_unsubscribed,count_chat_delivered,count_soft_bounced,count_hard_bounced
PlanetSports.Asia,41b50846d13e234d93b914773d981942aff3915cb98f5172beb86b5584f35c49,32,2,"Rp6,765,766",0,10,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,3cd3266a52d3c1550481083a8a2991d2de52e446a211f1f7c8b1b140ef38bb22,50,5,"Rp6,786,126",0,31,43,0,0,43,2,0,1,0,0,0
PlanetSports.Asia,c860c18157b64d669eea9c5b6f7a54cada693bfe36183186d0bde46bf56fb6e8,303,2,"Rp6,787,568",0,28,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,de71d2b59b88721d83a983683bdbde85a2c0b9c8cdb93691b08bc5061f4b01e8,295,1,"Rp6,827,027",0,18,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,f81e5e98c271db05c5d08e2f852848d4d6c4e4edc6635f7d25a74d8e6a818a74,83,2,"Rp6,844,144",0,23,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,7ee2eed38262096e09454a65899f67fccf95cccf1251d72bb7e727871eda97f8,52,4,"Rp6,844,144",0,31,10,0,0,10,2,0,0,0,0,0
PlanetSports.Asia,6b31e57795aa46ed0fc3e653369da3067971ea61dc9592039dc759729c313786,125,2,"Rp6,852,252",0,22,20,0,0,20,0,0,4,0,0,0
PlanetSports.Asia,ef971873ba37318dc1807cbe01c51f31ebeafa38923a9caf4932761f64d6f6e5,53,5,"Rp6,855,225",0,27,19,0,0,19,1,0,0,0,0,0
PlanetSports.Asia,fe518270b12b9a57a2a1b4bd735a4f637212f688f1475b9baff623e33eba3f21,42,2,"Rp6,864,144",0,5,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,a843978b4c44c0f9e4a2509e3c37c9ff75021c569cd6f280c7a1750a92a69a4a,173,5,"Rp6,865,295",0,32,3,0,0,3,4,0,0,0,0,0
PlanetSports.Asia,e0e897454e8e595893895b43c0a51ecfd190476f8b271f596920273a7c675d5f,302,6,"Rp6,886,036",0,30,0,0,0,0,2,0,0,0,0,0
PlanetSports.Asia,88e722c4ebd9c7ff8729edcfccdc274a6f8ed8baa78f7ca5f763215e1c51382b,55,2,"Rp6,898,108",0,31,17,0,0,17,0,0,0,0,0,0
PlanetSports.Asia,bf7532d58e1f591a69ca39bcda7ddf4f4ebc0fc282525f5d24ad6a5bad995833,231,8,"Rp6,904,955",0,2,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,39c39b37b5905a88a106507cf6184cb7653cbd9da331aacf411fa39755c8b4da,318,1,"Rp6,915,495",5,36,15,2,1,15,4,0,0,0,0,0
PlanetSports.Asia,63612fff4b38481c633f810555894a97497360e9b46c800ea4f1e6d096f6b38d,123,1,"Rp6,916,216",0,11,2,0,0,2,0,0,0,0,0,0
PlanetSports.Asia,644750a5a26c8aa32cc9e0dcc76b77a6726540e45572d89435f5975fbe078f07,180,1,"Rp6,918,919",0,17,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,2480f1fbd54f3fb6c8da716e6683e2904c869e3a6dc5422857ea9e6db9198086,114,1,"Rp6,918,919",0,9,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,07f75024471a54242fd8016c0f38b3e32eeadb9387e3eab79099fa8c14bd4416,85,4,"Rp6,919,820",0,30,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,1cd94bd32ff56c4934a5fc620dec60f4f0a34955f5a015e4055ee50ad014e1da,119,2,"Rp6,930,270",0,12,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,db0c0f1868346e66f211e66734af1c18f3a8eb6cdd212d89ec4a9b4795e41512,45,3,"Rp6,937,784",0,26,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,d95c2d15a2430ce74df2ec9814ccbd43a4d83e160d42f89be3204c1b2e396440,27,3,"Rp6,944,144",0,17,5,0,0,5,1,0,0,0,0,0
PlanetSports.Asia,dc85429630da567149f2b875e10cc47195e5192bcd1ace6140b1cbae68b8a488,13,5,"Rp6,950,991",0,23,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,cd7a66ac133a2b728f6877aa1467649136ea41529dda39a610afaf08159b0489,91,4,"Rp6,953,195",0,19,18,0,0,18,2,0,0,0,0,0
PlanetSports.Asia,5bb5733e66e61e595c46db5732eebdc4b081779ce453304c6d4a199830160a41,44,3,"Rp6,972,523",0,10,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,96452de91372c04d885638095ae0f7778eedb9a1336de5a458cf89165e41e476,27,4,"Rp6,978,946",0,32,19,0,0,19,3,0,0,0,0,0
PlanetSports.Asia,60bbc5485c60c5e170d4dc1a2002c560d9bcf438ae683807ddfe3358887486fd,58,2,"Rp6,988,649",0,15,4,0,0,4,0,0,0,0,0,0
PlanetSports.Asia,b899c1670db6d30a73c4190abf2e563e95d44ca79d034f25b68a6d5631e4e5b8,149,2,"Rp6,989,550",0,28,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,a573c2eec0db871270c5f7ada0328b32e68b26965f706b5ed82807be70f5576a,65,8,"Rp6,997,193",140,82,0,0,155,0,2,0,0,0,0,0
PlanetSports.Asia,51a24991250fecde7ba6e1676c4a074bb80078b5e48834a8652323bc6b18e8d6,79,2,"Rp7,019,279",0,28,0,0,0,0,2,0,0,0,0,0
PlanetSports.Asia,12e21bee1a3260a19d874ee654cf0bd842d77e7b64facda05d80a6a7c6cabc06,85,1,"Rp7,024,324",0,5,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,a25bd77bb6c626d1dcbcbbfa9fd7f80898cd58a1a0fbf8097f71df7af161a8b9,350,2,"Rp7,027,027",0,27,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,b8cad04db3a7404c0bdf4421dfabfd6b531c20a49711e06165fbe7726b530546,267,2,"Rp7,040,901",0,24,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,ab4c878423a2cc331cb69b69a4d34d8018bac64286b07c0b409c982d40df108d,303,5,"Rp7,048,018",0,22,13,0,0,13,0,0,0,0,1,0
PlanetSports.Asia,378e67912545513565f65b48ab7972fe7b41e31ddf7f9c9792c8e09ff628e899,69,2,"Rp7,073,297",0,30,12,0,0,12,2,0,0,0,0,0
PlanetSports.Asia,fab83fd2c7a169cfe5e2b29e60b76db02ee8342935498c8f53ac40fbb3720da6,72,3,"Rp7,081,081",0,17,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,6b951c6741b1fe42fc1e45816f2baf07ef446338af5bc991f460f6603e3d1770,100,4,"Rp7,111,351",0,31,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,a749e7e5eb3008fa401cfa5e47b0ad39fbaa4320e3c7d328b674dc50a6e7e358,112,3,"Rp7,129,829",5,23,0,2,0,2,0,0,0,0,0,0
PlanetSports.Asia,81312f17fcbd454942cf05da9e608f367795fa451e6a13a655f054b3045d95e8,134,11,"Rp7,132,568",0,30,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,a0047f136412bd7851622bee0250410405d9a8d085ee25ff546f07a53689f059,36,6,"Rp7,140,486",0,15,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,86435641be973aced192226af95f7f6aa2cc041069b3bd962b6068949ddb8675,26,10,"Rp7,143,709",37,51,64,3,104,64,0,0,0,0,0,0
PlanetSports.Asia,76a65720f1343c8e9d264c3ab1bd773049cce19d9d72cbd304f0d1e61814a681,58,4,"Rp7,178,198",0,18,12,0,0,12,0,0,0,0,0,0
PlanetSports.Asia,3060614a7643b0e3332176d75094316e10163953a27f2250860b6b51129cdc36,85,8,"Rp7,183,955",0,32,3,0,0,3,2,0,0,0,0,0
PlanetSports.Asia,421f0f55fb96b65032faeab79fb69e7681ee50074d9da23f1b4ae50e478f8f6d,57,4,"Rp7,184,685",0,33,19,0,0,19,0,0,0,0,0,0
PlanetSports.Asia,d75879d91f676fa1890148863a34ffc7796e25a9c5f410b06fa18b950cb44f34,304,1,"Rp7,186,667",0,14,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,ec960857a9dc78b9efc2ae4499319ad7c5151d7b0fe839a22435477425fb609f,215,2,"Rp7,205,405",0,16,14,0,0,14,0,0,0,0,0,0
PlanetSports.Asia,588b81b4088e43f492b576e6d5feb0c73b4ee8744ebb5b1a40f7898bf1fef3fe,252,3,"Rp7,205,405",0,16,2,0,0,2,0,0,0,0,0,0
PlanetSports.Asia,70468ad0eb69cd80925f93609eb3228d341493509bbbe32845a62311dadd14ee,47,1,"Rp7,207,207",0,4,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,cc787ca6129dd75fea7a9acc7f8d58208b94efba64cdbf94016a019f6680308b,89,1,"Rp7,207,207",0,9,10,0,0,10,0,0,0,0,0,0
PlanetSports.Asia,26aeace56b5593aa393c776a13b46ee654a0a90aaa39b03cdd3d70441ce6bf6c,342,1,"Rp7,207,207",0,27,50,0,0,50,1,0,0,0,0,0
PlanetSports.Asia,74e041c068aa47005e674db802d0f8e33fffaa1c723949774506f914eafaf07a,95,3,"Rp7,232,973",0,10,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,b870477e91770f62dd02921bff007a95fc1b7ee1beaa2e6c33e248ebef3166d3,260,3,"Rp7,234,730",0,21,3,0,0,3,0,0,0,0,0,0
PlanetSports.Asia,7714056e4c0e7e99b975bd7be540bd24308a334bf0f3c51c8eb454ca861afb53,31,1,"Rp7,242,613",0,3,2,0,0,2,0,0,0,0,0,0
PlanetSports.Asia,304f35f299622366482476a3b073646ea73cb8101c2583f3a9ccddfa11d591ce,1,4,"Rp7,249,910",0,9,13,0,0,13,0,0,0,0,0,0
PlanetSports.Asia,e09b11e5ed2ec41c0b2c0d362c8f12529b363197f0c8375c29974ea2dc44c52b,99,3,"Rp7,275,405",0,31,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,725fee7bf6c05a6ec3d40382ce9a6392f489c2e55bf625c1ff0ad396a85f5980,4,3,"Rp7,284,505",0,40,136,0,0,136,1,0,0,0,0,0
PlanetSports.Asia,fa9798c1d92dd525277fadbb35dd153a6dba3401caf50720959ce531a62b83a7,191,2,"Rp7,292,793",0,20,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,afcd89d6ec887caa1046f45ae15a66859c9711e20361e26bafddfaa0f156178a,148,1,"Rp7,294,595",0,11,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,b303d8abd8979c816f58020cc1afa28b9837373151d5b4776dbd73a98d819882,26,4,"Rp7,295,135",0,27,3,0,0,3,2,0,0,0,0,0
PlanetSports.Asia,971eb11f6f0f46916026a99c2f6bfa22c351d0a1b470976f3493b7b779792822,35,3,"Rp7,297,297",0,25,3,0,0,3,0,0,0,0,0,0
PlanetSports.Asia,d71baa44b4dafebda691ef1f524fdb1a1d9e369022ffc0ae1e4492c1b234de19,37,5,"Rp7,327,327",0,27,33,0,0,33,3,0,0,0,0,0
PlanetSports.Asia,1ea803a741ada69bb49f10f6f0356aab5bd410e885dda5008d4a03e2401d8b67,27,3,"Rp7,327,658",0,26,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,a1b810c78cf38d6ee5aa22297bb2ab2116bebb4e45dc5ac560ae1c97362d29d7,78,3,"Rp7,333,333",0,8,7,0,0,7,0,0,0,0,0,0
PlanetSports.Asia,1b2084f196d5ca7469b39e6c703b17052b39394df5edb41a08926b5c458b4677,90,3,"Rp7,333,838",0,30,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,2c11fe19c579bfc2f2fc4bbcc40c18f30cb8ac52ff344f3de7ea4865dca14b80,171,3,"Rp7,333,979",0,30,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,5ddc415f602424010c0869a8ae0e11072743f85d1bb82a36fd0886fcfa109ab7,120,3,"Rp7,335,982",0,35,38,0,0,38,2,0,0,0,0,0
PlanetSports.Asia,dc05b666679bf9f4a2e1d41f90df6dfb112b05fa4a17237b2f59edcb5c51250a,83,7,"Rp7,350,658",37,36,143,5,17,146,4,0,0,0,0,0
PlanetSports.Asia,960f9f2ab8874db455b45af1dc89acd146ecb24904436da657909573d0ae9224,99,6,"Rp7,354,369",0,44,93,0,0,93,2,0,0,0,0,0
PlanetSports.Asia,939e70254754d29f801df078b1a55e295781e2ce5bfd5d8afc66354dd51ede03,2,3,"Rp7,356,396",0,4,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,a8c34d239af459a230323ffeb55017bacc53528c5158539e7c01004c2e2aa5d2,92,4,"Rp7,363,769",68,50,6,3,69,6,1,0,0,0,0,0
PlanetSports.Asia,6a56b3ffcd77c4d0f8447df5b3d2e73e2fa84333700a0c6372b39d1ba10768c5,158,1,"Rp7,366,396",0,11,12,2,0,14,0,0,0,0,0,0
PlanetSports.Asia,a7efe00bc2c3d49519fe492210cf635e6f3043bb423e424910717bc284cd53e3,12,3,"Rp7,375,369",0,19,1,0,0,1,2,0,0,0,0,0
PlanetSports.Asia,4e75fedbe4c6409ccf6233a8160285853dbdcfbb75b7e3d0c32138069f668e08,311,3,"Rp7,377,369",0,30,0,0,0,0,2,0,0,0,0,0
PlanetSports.Asia,494a1999a3877b355146b80bd3dbae4c0df717c3a11b27addaf7078f70c58148,95,4,"Rp7,378,378",72,38,87,9,75,88,0,0,0,0,0,0
PlanetSports.Asia,a0d8dfbd65aa993dfc5654a6d4a4b6139684f9c4c999ba0aa29c1a7b03bb3c40,36,6,"Rp7,380,054",0,34,3,0,0,3,3,0,0,0,0,0
PlanetSports.Asia,b86cbd18051d1c5d9a225d839224ef4a0a99fff1261661cec5d5884e36bb3ca4,110,3,"Rp7,382,883",0,24,52,0,0,52,0,0,0,0,0,0
PlanetSports.Asia,9a78de1a6d413f598f24c46873db6e5d50dfa0888b0a03e46a8e5c7cff43300a,272,1,"Rp7,391,532",0,17,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,181bc79ccef41d51b1b84d72e9c7e6e0bb611fd2ed544f7930c50f0c048533b4,303,4,"Rp7,400,216",15,37,3,0,6,3,2,0,0,0,0,0
PlanetSports.Asia,2da5c3e7f29478cbe204576ba4f4f68aed5cf4b7e40075e7397d90a366629ee9,7,4,"Rp7,404,865",0,25,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,0de106b16a57096cef4b0c68a9b3208e6d3cd60236a2b25ba9d4f911c9c34a16,55,3,"Rp7,430,541",0,28,2,0,0,2,1,0,0,0,0,0
PlanetSports.Asia,5f3d7803a1e9785d4ed1cdb5bd44532e481689e3ae1aaa8de676ce8790ada0f8,86,2,"Rp7,431,982",0,13,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,0e8e0ca885c1b78af2b56e9a324cd059b093ccc1bf60408863a2cffc5e88ea98,17,6,"Rp7,456,396",0,29,3,0,0,3,0,0,0,0,0,0
PlanetSports.Asia,d9396dea36f78c12a3bd906abff2d5853b1ccdceb2835d300154e4f79c7a1c9d,58,2,"Rp7,457,117",0,6,5,0,0,5,0,0,0,0,0,0
PlanetSports.Asia,f004ca22dd22c09a8ea0cb367a258899b4426b3e7305c5d6cd43ccfb9d11c8eb,304,3,"Rp7,459,928",7,30,23,3,3,23,0,0,1,0,0,0
PlanetSports.Asia,a608e6719fc8e3572a24888a5a8e14015c550e990678a06f57dff7b7722af597,158,14,"Rp7,461,937",0,28,2,0,0,2,2,0,0,0,0,0
PlanetSports.Asia,7cde818ee81bb014a6d8df54e0d5f39cb11b64332077d7a5e635192120a71459,8,12,"Rp7,468,559",0,20,0,0,0,0,3,0,0,0,0,0
PlanetSports.Asia,4d8e04fb05f9d135da5096a5e03fc0b4cbd64ba9421fe8cd91afdfe44f58ae12,66,6,"Rp7,470,586",0,27,31,0,0,31,6,0,0,0,0,0
PlanetSports.Asia,955aa40e4192d4c1435b2b7018ff87f60af502eb52a0ef696ecfe6d8cf33d005,159,11,"Rp7,473,132",0,26,55,0,0,55,0,0,0,0,0,0
PlanetSports.Asia,ed2fcde9f9afa96be6976604c999c39c3ab46196eb17432ae396e0af178f9296,87,6,"Rp7,481,802",94,64,17,4,169,17,4,0,0,0,0,0
PlanetSports.Asia,2f68d260babc4ca7af11d0da944fe838b124a8ce3e615334980209697dff166f,56,2,"Rp7,486,937",0,30,95,2,0,95,0,0,0,0,0,0
PlanetSports.Asia,c8de352174bf99a208599ab853b842fe4689f55361b1364fe6b17b903cafad1a,29,2,"Rp7,495,495",0,3,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,5ca877e45724179755b55800795b4f27be2bd65b0a51849f72b46e8b6e963ff3,31,7,"Rp7,507,297",0,39,5,0,0,5,3,0,0,0,0,0
PlanetSports.Asia,f2eb57bd032b9187138672b55e565bfdb6cb735fe6937feef9d24819b9201db0,4,7,"Rp7,509,203",0,22,7,2,0,7,1,0,0,0,0,0
PlanetSports.Asia,4b5fe2889367543281ec22f128e8dff18e96099ba9d03b9480b49bb1e494b502,91,1,"Rp7,512,432",0,7,7,0,0,7,0,0,1,0,0,0
PlanetSports.Asia,5d807c42ed1d094f38fdbd911b49bb75511f572463136d7d129284e93ad54531,33,14,"Rp7,517,437",97,65,46,7,55,49,5,0,0,0,0,0
PlanetSports.Asia,c5015019f5d44fb4ed8eaf3ed5abf97a1b5d59f104d164c61999b8b95330ae34,4,5,"Rp7,524,234",0,0,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,15baa2e1999e183d840c2747eb9b62cf4ceaf62510896e266596c0e9ee67952b,36,4,"Rp7,527,297",0,37,34,0,0,34,4,0,0,0,0,0
PlanetSports.Asia,e0db249426c4b5837eff5cef9744f58b60e53c6403f8e88bb520e89e9e386e98,104,4,"Rp7,547,748",0,30,34,0,0,34,1,0,0,0,0,0
PlanetSports.Asia,bdec29080e85c385c24156c7e113bb52829d792b56646b7ceabb7fba93ce7fff,113,5,"Rp7,556,649",354,204,160,13,409,161,4,0,0,0,0,0
PlanetSports.Asia,683517a53f98ab0233e0964af52bc98cfd2ec68695dda3583a2281d0bcc46958,140,1,"Rp7,564,865",0,18,14,0,0,14,1,0,0,0,0,0
PlanetSports.Asia,8b48ed805054762bd337b3c2708c2ee1e732f482713813800d684a531825c590,86,2,"Rp7,565,045",7,31,8,3,22,8,0,0,0,0,0,0
PlanetSports.Asia,6e1ed3c1901d70fa9eccfdc66a12089681b2a9fb550401458af945a2713e81f0,105,1,"Rp7,567,568",0,9,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,e352d1cf2c6f3f6559e218cdf68c2fb0636565f37d0b88d39ecd7ff1bee0bd97,135,2,"Rp7,593,820",0,32,3,0,0,3,0,0,0,0,0,0
PlanetSports.Asia,0e1c19e8baf07c09db2cc26ba85399d7721d73dc1ce5b113cd50208014836b55,97,6,"Rp7,597,802",0,29,3,0,0,3,1,0,0,0,0,0
PlanetSports.Asia,b3761aaa15f2087145af6d8ee39bc99c5673fb055e2d0148e8663c822324fdde,24,4,"Rp7,603,604",0,12,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,8abe101b965e755f62f682983c108a388f98359feecc9d8ab41667754e1435a9,13,7,"Rp7,615,135",0,19,0,0,0,0,4,0,0,0,0,0
PlanetSports.Asia,91a4cb4b17de8c000a569d20119893a58a4d1541451f1a691e2b38da3d36ea37,101,2,"Rp7,637,477",0,10,18,0,0,18,0,0,0,0,0,0
PlanetSports.Asia,4d9b775de5778db9f981529557b59b8bc391e00000f456c9a3aebb24645ccf51,163,5,"Rp7,661,626",0,24,6,0,0,6,0,0,1,0,0,0
PlanetSports.Asia,3ac290fce761809ffed210f651af1ca4bcf129706cb2451f3007834383d32a35,365,3,"Rp7,665,946",0,25,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,35242c99829c6c12a7917c70493390d4b65caf6ae79de719dcb9635df5d544b6,11,6,"Rp7,675,766",2,29,5,4,0,7,1,0,0,0,0,0
PlanetSports.Asia,ec14b406c82f5a029ae3dd4006e1627c7da1ff9fe1eea6ab7edf6c78b28db097,74,4,"Rp7,697,297",0,8,0,0,0,0,1,0,0,0,0,0
PlanetSports.Asia,3c07c6699661842597ae0bc609c059857183797f7c1e6d68f331a9c96e7946d3,359,2,"Rp7,697,874",0,31,2,0,0,2,1,0,0,0,0,0
PlanetSports.Asia,807e8a46ceef67fa5265088c275c1b830ec0a064f37279c2f870cf8392aa1585,281,4,"Rp7,699,261",0,25,5,0,0,5,0,0,0,0,0,0
PlanetSports.Asia,4f5c0ea0ca13a21c78906cd9b90c0d0f56018c77efcc2df968d98f3187a31deb,321,3,"Rp7,707,387",0,31,64,0,0,64,0,0,0,0,0,0
PlanetSports.Asia,cb1bc32b9b59918ca739c75907a4ae2822a78dcff2741b79086f3cfdd7f25ea7,52,3,"Rp7,734,414",0,25,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,ad53ff0724481aab65ec56ae21a7805a9b0783ca5ff8784dc0c75d67e5c4d754,27,7,"Rp7,747,712",0,38,1,0,0,1,5,0,0,0,0,0
PlanetSports.Asia,078e6cdfd39bd0863775a0acae5e1e4ef57bf0e495ebd1f756f3207a7a3dbef7,269,4,"Rp7,751,441",0,26,58,0,0,58,0,0,1,0,0,0
PlanetSports.Asia,95faf8bcd9f1e3c54dda8ccf3a780fbd58c56b982c0a0cc90402f56a28f5b8b9,227,2,"Rp7,768,928",1,22,35,2,0,36,2,0,0,0,0,0
PlanetSports.Asia,09e63dbef87aa495a6afaf2a69993c33dc20c9c573b877589af865100b87e635,132,4,"Rp7,780,000",6,36,44,2,1,44,2,0,0,0,0,0
PlanetSports.Asia,d9330b0432436fd242479815ff5d41bae7dea3f5d864e4cd043b807f6174e2a5,140,12,"Rp7,788,995",28,41,0,7,15,7,2,0,0,0,0,0
PlanetSports.Asia,09a0f5ea1238e98be58d38a5c6ff6001c2816dd828eb9875df4eb4a96698e4a8,93,3,"Rp7,811,532",0,24,11,0,0,11,1,0,0,0,0,0
PlanetSports.Asia,112343aa3daf936733a63f01f5ec40eacef0e5f434e6105734149938740ba5d2,61,2,"Rp7,818,649",0,24,10,0,0,10,0,0,0,0,0,0
PlanetSports.Asia,a40b6d8e1507c8a547dc7af2553e68e21e33d89053785457637cf4c0364011c1,285,8,"Rp7,824,252",0,25,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,0c2ca70366df5a8bbacea0b2071e037014a4c27e0bd37be9db8f4a31c9ee587c,238,2,"Rp7,835,135",40,47,35,6,46,35,1,0,1,0,0,0
PlanetSports.Asia,ffd4a55a3c1ec431e148fc6b767566790bd3224c3abba27b8b3b12a3d0c71506,127,1,"Rp7,837,838",0,0,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,bc4bc991460aa7a7b31d644678d198ab1e42714054dd9c0cbec927659e5cab47,296,8,"Rp7,838,757",0,24,2,0,0,2,1,0,0,0,0,0
PlanetSports.Asia,e76e00e6288cbc60942f103f4c31c86b996b834136e194ecbc8deda84c14c08a,10,3,"Rp7,845,225",0,27,3,0,0,3,1,0,0,0,0,0
PlanetSports.Asia,c82051245dc2c78bc66ccc2fb1069a1515e439f4863d274f33d2666f49b481ac,37,13,"Rp7,854,054",0,29,30,0,0,30,3,0,0,0,0,0
PlanetSports.Asia,afa4c8d6f158d0f9b1ed312f880b3d44739cd29c434e9a759279e06e14319ef8,317,2,"Rp7,871,847",33,50,0,2,65,2,1,0,0,0,0,0
PlanetSports.Asia,f0c1462258c61c5bf5047350ed642b210b8ee27241e20ea9d552b42c7edb1913,122,2,"Rp7,889,369",3,30,39,3,2,39,0,0,0,0,0,0
PlanetSports.Asia,5110450513e92cf3d4b2d2df94f2a698aa7af1e82a66b996ea980738b81c2a48,51,2,"Rp7,891,622",0,34,32,0,0,32,0,0,0,0,0,0
PlanetSports.Asia,c3dcf3c06fb8f7a8be2d4c4055423d86e33585958bd58b85a403057b0cc476e1,323,2,"Rp7,898,198",0,31,64,0,0,64,0,0,0,0,0,0
PlanetSports.Asia,3ebac23be7273dd595d42a204a9533950d3a8628f591c8a1282f1a8f5d8649b5,134,1,"Rp7,922,523",0,9,7,0,0,7,0,0,0,0,0,0
PlanetSports.Asia,3d692f2f45cb67a9c6aba5fd4a89502aef5a84783ad071ee0e53bcb73237a35a,194,1,"Rp7,924,324",0,2,6,0,0,6,1,0,0,0,0,0
PlanetSports.Asia,22b9a25b3b51065a8ad329963673e5a64bd9f05f198626e2a75d2d9743ee08e6,211,2,"Rp7,924,324",0,18,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,30a56d162729973efc269584adb14a2f0def292876ff35f3dfcbe9fe92483ddb,295,5,"Rp7,927,928",0,27,17,0,0,17,0,0,0,0,0,0
PlanetSports.Asia,7457b12eba8d77e2c9f20d86f911bac09268831ee0a01c8bf103bb7424598d22,120,2,"Rp7,938,919",0,12,1,0,0,1,1,0,0,0,0,0
PlanetSports.Asia,99329588261ae1b73f057a9c7f34b533df89ec79d5ae8cc914022addfcab8a3a,226,3,"Rp7,956,306",5,31,31,1,0,31,0,0,0,0,0,0
PlanetSports.Asia,ffb55e6df712cf0b928023e41423f583b900fe8ee76f456ec567dbe5aa7f7dd1,74,2,"Rp7,974,955",0,19,1,0,0,1,0,0,0,0,0,0
PlanetSports.Asia,b6fef2d55d34c2b4366f5afd95d7fe8a07fe387825a07de1dec900d3693bd490,76,2,"Rp7,990,072",0,19,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,690991ff9e3360cc4e6d5eee4dfa7a392667bdf73a898ca63464db37077bd990,186,6,"Rp8,017,045",59,44,8,2,62,9,1,0,0,0,0,0
PlanetSports.Asia,649cac6bf17b3c7efbfa71f2457b67d384487502bb755754f7615b95edb8fcb2,91,3,"Rp8,021,622",0,10,8,0,0,8,0,0,0,0,0,0
PlanetSports.Asia,c9690cf4fee3cb5167e857e62ae652f56da59fbe36ae5f75d9191a519a41f04d,160,3,"Rp8,033,153",0,28,2,0,0,2,0,0,0,0,0,0
PlanetSports.Asia,0c51f5ff444ac59ff71948af152cae5094b9ba2994f3ee9dbdbd7dfff26aa0fe,317,5,"Rp8,060,811",0,33,31,0,0,31,0,0,0,0,0,0
PlanetSports.Asia,7c5ebe84f15b962695d366ea8517faa6471a4d8b345a2c4796f47c52ad425287,301,30,"Rp8,081,081",16,30,13,1,51,13,0,0,0,0,0,0
PlanetSports.Asia,fc8829b3f199091cf4d0bc5d5bf7c77d771dd95cd564abb8eae18abb1a2dce50,43,10,"Rp8,122,162",0,35,4,0,0,4,1,0,0,0,0,0
PlanetSports.Asia,a2d6b49f3e533d6e801b447a58198bb8481e2cf6c7cf2cb3d1babf020f69233f,64,4,"Rp8,124,865",147,76,25,3,248,25,2,0,0,0,0,0
PlanetSports.Asia,b674d243f5f7fe2f96b01707518215dd0000f3b2fd12618d8130350d8867f585,287,2,"Rp8,138,919",2,30,27,1,0,27,0,0,0,0,0,0
PlanetSports.Asia,a246220056536b990f2001eb9047e2188c0ea04f830d2a52c1aeab578e95ae9b,99,2,"Rp8,144,144",0,10,0,0,0,0,0,0,0,0,0,0
PlanetSports.Asia,d3e827950490dfac5276e21ab5218f05f54af666a12913f0156098945db4d25a,9,6,"Rp8,158,036",86,72,14,0,149,14,2,0,0,0,0,0
PlanetSports.Asia,79a146a42d719973c0a8e74734f0469b7250ee32b709ac6b53f5782e7972a34a,112,7,"Rp8,165,376",0,0,0,0,0,0,0,0,0,0,1,0
PlanetSports.Asia,1f56db899c79cdc77e5e8decb3452ffd95fcbfd9d3b637ba0c661f7143d17fd4,7,5,"Rp8,188,036",19,44,2,0,109,2,2,0,0,0,0,0
